transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
5020,CUST00101,ACC000101,ACC164879,23148.9,withdraw,branch,2026-08-22T16:33:19.966785+00:00,Cash withdrawal via branch,AU,33896.33315789473,88251.58,19,0.6829322774286113,0.2623057853468459,11,437597.88,0.052899936352525295,1.0,2,54199.149999999994,3,0
5021,CUST00101,ACC000101,ACC572407,32345.93,deposit,swift,2026-08-27T17:07:38.966836+00:00,Funds transfer in via swift,ZW,33358.9615,88251.58,20,0.9696324029751346,0.3665195569303122,5,227281.29,0.1423167300748777,1.0,3,153535.74,0,0
5022,CUST00101,ACC000101,ACC291861,42612.57,withdraw,ach,2026-08-07T11:42:07.966891+00:00,Debit via ach,ZW,33310.72190476191,88251.58,21,1.2792448666178067,0.48285333814986653,17,576156.42,0.07396007146809194,1.0,0,0,1,0
5023,CUST00101,ACC000101,ACC236270,43599.75,deposit,ach,2026-08-08T10:38:41.966949+00:00,Cash deposit via ach,ZW,33733.53318181818,88251.58,22,1.2924750504195495,0.49403931351710645,17,591892.36,0.07366161982560478,1.0,0,0,1,0
5024,CUST00101,ACC000101,ACC812237,50237.69,transfer,ach,2026-08-15T17:16:07.967004+00:00,Transfer via ach,CH,34162.49913043478,88251.58,23,1.4705507875225707,0.5692554172967782,16,549279.79,0.09146102025708974,0.0,1,8594.74,0,0
5025,CUST00101,ACC000101,ACC285434,67842.27,deposit,swift,2026-08-07T12:02:46.967059+00:00,Cash deposit via swift,FR,34832.29875,88251.58,24,1.9476828241202426,0.7687371716177773,20,712606.43,0.0952030000627415,1.0,1,42612.57,1,0
5026,CUST00101,ACC000101,ACC868946,23050.0,withdraw,swift,2026-08-23T16:54:34.967117+00:00,Cash withdrawal via swift,CA,36152.6976,88251.58,25,0.6375734462481716,0.2611851255240983,10,415744.66,0.05544268445925439,0.0,1,1660.25,0,0
5027,CUST00101,ACC000101,ACC572407,30458.44,deposit,branch,2026-08-29T16:55:59.967170+00:00,Credit received via branch,ZW,35648.74769230769,88251.58,26,0.8544042069273682,0.3451319511786644,2,73745.55,0.41302071786026406,1.0,0,0,0,0
5028,CUST00101,ACC000101,ACC914451,86503.66,deposit,swift,2026-08-04T14:48:46.967224+00:00,Funds transfer in via swift,DE,35456.514074074075,88251.58,27,2.4397113551343668,0.980193895678695,27,957325.88,0.09035967981979136,1.0,3,45239.54,2,0
5029,CUST00101,ACC000101,ACC924305,51921.92,transfer,ach,2026-08-07T15:48:07.967292+00:00,Transfer via ach,KE,37279.62642857143,88251.58,28,1.392769321320414,0.5883398348222207,23,833957.14,0.062259698382101505,0.0,2,110454.84,0,0
5030,CUST00101,ACC000101,ACC258189,58838.39,withdraw,ach,2026-08-18T09:49:15.967359+00:00,Debit via ach,ZW,37784.53310344827,88251.58,29,1.557208338102511,0.6667120294050259,16,577491.99,0.10188607118169726,1.0,0,0,0,0
5031,CUST00101,ACC000101,ACC902572,5810.75,withdraw,wire,2026-08-23T10:16:02.967417+00:00,Debit via wire,ZW,38486.32833333334,88251.58,30,0.15098218644482278,0.06584301380213249,15,546601.15,0.01063069479454992,1.0,2,24710.25,0,0
5032,CUST00101,ACC000101,ACC713717,7371.21,deposit,wire,2026-08-29T10:38:09.967476+00:00,Funds transfer in via wire,ZW,37432.27741935484,88251.58,31,0.19692122703142345,0.08352496351906674,3,104203.98999999999,0.07073827019483611,1.0,1,30458.44,0,0
5033,CUST00101,ACC000101,ACC626375,20725.07,transfer,ach,2026-08-05T13:53:18.967526+00:00,Payment via ach,ZW,36492.8690625,88251.58,32,0.5679210906795223,0.23484078132085567,30,1127464.48,0.018382015901733773,0.0,1,78129.2,1,0
5034,CUST00101,ACC000101,ACC783617,37935.66,withdraw,ach,2026-08-29T17:32:42.967595+00:00,Cash withdrawal via ach,FR,36015.05696969697,88251.58,33,1.0533277798760399,0.4298581396503043,4,111575.2,0.34000082455599456,1.0,2,37829.65,0,0
5035,CUST00101,ACC000101,ACC258189,9459.26,withdraw,branch,2026-08-11T11:09:13.967649+00:00,Funds transfer out via branch,ZW,36071.54529411765,88251.58,34,0.26223606232757,0.10718516314382133,23,762981.93,0.012397751018821637,1.0,0,0,1,0
5036,CUST00101,ACC000101,ACC734394,36494.75,transfer,ach,2026-08-30T17:56:23.967716+00:00,Wire transfer via ach,ZW,35311.194285714286,88251.58,35,1.033517861353235,0.41353083990111,2,73745.55,0.4948739279861632,1.0,0,0,0,0
5037,CUST00101,ACC000101,ACC117097,38645.51,deposit,wire,2026-08-26T16:47:24.967768+00:00,Cash deposit via wire,ZW,35344.07083333333,88251.58,36,1.0934085714753903,0.43790162170467656,11,409739.91,0.09431717305741587,1.0,1,37852.63,3,0
5038,CUST00101,ACC000101,ACC627059,39097.41,transfer,swift,2026-08-30T14:40:32.967830+00:00,Payment via swift,ZW,35433.29891891892,88251.58,37,1.1034086916226902,0.4430222099139755,5,178634.4,0.21886831427765316,0.0,1,36494.75,0,0
5039,CUST00101,ACC000101,ACC769733,9598.9,transfer,wire,2026-08-17T16:26:21.967889+00:00,Wire transfer via wire,ZW,35529.72289473684,88251.58,38,0.2701653494016392,0.10876745776109617,24,818387.17,0.01172904506799636,0.0,2,47592.34,1,0
5040,CUST00101,ACC000101,ACC208529,19649.84,deposit,atm,2026-08-26T14:03:00.967960+00:00,Funds transfer in via atm,ZW,34864.83,88251.58,39,0.5636006256161294,0.22265709010535562,13,487482.83,0.04030878379860066,0.0,2,76498.14,0,0
5041,CUST00101,ACC000101,ACC455147,16414.31,withdraw,swift,2026-09-01T15:05:37.968024+00:00,Debit via swift,US,34484.45525,88251.58,40,0.4759915701437679,0.18599451703867512,1,59567.95,0.2755560666432201,1.0,0,0,0,0
5042,CUST00101,ACC000101,ACC437145,25605.62,withdraw,ach,2026-09-02T15:42:04.968079+00:00,Debit via ach,US,34043.72,88251.58,41,0.7521393079252208,0.2901434739185406,1,59567.95,0.42985565224252303,1.0,0,0,0,0
5043,CUST00101,ACC000101,ACC166942,29021.24,withdraw,branch,2026-08-09T10:28:35.968139+00:00,Debit via branch,ZW,33842.81285714285,88251.58,42,0.857530374986983,0.3288466903368756,32,1001547.28,0.028976405387472072,0.0,0,0,2,0
5044,CUST00101,ACC000101,ACC233605,23749.12,deposit,wire,2026-08-31T09:49:27.968280+00:00,Cash deposit via wire,ZA,33730.68325581396,88251.58,43,0.7040806087409007,0.2691070233530096,6,191357.64,0.12410855401435761,1.0,1,14177.6,0,0
5045,CUST00101,ACC000101,ACC572407,3528.78,deposit,swift,2026-08-08T16:36:27.968365+00:00,Funds transfer in via swift,ZW,33503.829545454544,88251.58,44,0.10532467624969602,0.039985459750409,34,1054317.64,0.0033469799480923042,1.0,1,43599.75,1,0
5046,CUST00101,ACC000101,ACC460166,23428.45,transfer,ach,2026-08-13T16:56:03.968451+00:00,Transfer via ach,CA,32837.717333333334,88251.58,45,0.713461589372351,0.2654734340167054,31,972237.39,0.024097458337824264,1.0,0,0,2,0
5047,CUST00101,ACC000101,ACC625721,20310.88,deposit,branch,2026-09-01T16:14:11.968533+00:00,Cash deposit via branch,CH,32633.16804347826,88251.58,46,0.6223998838525006,0.23014749424316255,3,101587.88,0.19993408662529427,1.0,1,16414.31,0,0
5048,CUST00101,ACC000101,ACC467958,14636.62,transfer,ach,2026-08-24T11:06:29.968596+00:00,Payment via ach,FR,32370.991702127663,88251.58,47,0.4521523509283768,0.16585108164635692,22,734527.41,0.019926581092460524,0.0,2,116604.56,1,0
5049,CUST00101,ACC000101,ACC867569,35362.99,withdraw,wire,2026-09-01T11:59:16.968672+00:00,Cash withdrawal via wire,AU,32001.525625,88251.58,48,1.1050407538187486,0.40070659358166727,4,121898.76,0.29010131030044933,1.0,2,36725.19,0,0
5050,CUST00101,ACC000101,ACC624919,49830.91,withdraw,swift,2026-08-24T10:30:15.968736+00:00,Funds transfer out via swift,ZW,32070.12693877551,88251.58,49,1.553810812633554,0.564646094721477,24,784527.02,0.06351713673290692,0.0,3,131241.18,1,0
5051,CUST00102,ACC000102,ACC154909,3585.83,withdraw,ach,2026-08-05T17:17:20.968843+00:00,Cash withdrawal via ach,ZW,1758.9621882210745,3517.924376442149,0,2.038605505003224,1.019302752501612,0,0,1.0,1.0,0,0,0,0
5052,CUST00102,ACC000102,ACC883707,4176.31,transfer,swift,2026-08-16T17:27:21.968880+00:00,Payment via swift,ZW,3585.83,3585.83,1,1.1646703831469982,1.1646703831469982,0,0,4176.31,1.0,0,0,0,0
5053,CUST00102,ACC000102,ACC811875,14794.99,deposit,swift,2026-08-10T17:16:39.968920+00:00,Credit received via swift,ZW,3881.07,4176.31,2,3.8120904802026243,3.5425986097775306,1,4176.31,3.5425986097775306,1.0,0,0,1,0
5054,CUST00102,ACC000102,ACC811875,12588.64,transfer,wire,2026-08-14T08:47:51.968953+00:00,Payment via wire,ZW,7519.043333333334,14794.99,3,1.6742342665046481,0.8508718153915615,1,4176.31,3.0142973103050297,1.0,0,0,0,0
5055,CUST00102,ACC000102,ACC726928,1512.81,withdraw,wire,2026-08-05T08:41:43.968985+00:00,Funds transfer out via wire,ZW,8786.4425,14794.99,4,0.17217548512950492,0.10225150540824968,4,35145.77,0.04304387128237623,1.0,1,3585.83,2,0
5056,CUST00102,ACC000102,ACC779449,10113.85,withdraw,swift,2026-09-02T16:04:50.969024+00:00,Funds transfer out via swift,ZW,7331.716,14794.99,5,1.3794655985038156,0.6835996509629273,0,0,10113.85,0.0,0,0,0,0
5057,CUST00102,ACC000102,ACC998854,9335.44,deposit,ach,2026-08-25T15:00:32.969060+00:00,Credit received via ach,ZW,7795.405,14794.99,6,1.197556765812681,0.6309865704539173,1,10113.85,0.9230352437499073,0.0,0,0,1,0
5058,CUST00102,ACC000102,ACC190705,4890.93,withdraw,ach,2026-08-30T09:52:58.969096+00:00,Funds transfer out via ach,ZW,8015.410000000001,14794.99,7,0.6101908698369765,0.3305801490910099,1,10113.85,0.4835873579299673,0.0,0,0,0,0
5059,CUST00102,ACC000102,ACC396635,5712.84,transfer,ach,2026-08-18T10:04:26.969135+00:00,Transfer via ach,CH,7624.85,14794.99,8,0.7492396571735838,0.3861334140813884,3,24340.22,0.2347078210468106,0.0,0,0,1,0
5060,CUST00102,ACC000102,ACC811875,4290.73,deposit,wire,2026-08-11T16:41:58.969175+00:00,Cash deposit via wire,ZW,7412.404444444444,14794.99,9,0.5788580523578793,0.2900123622929113,7,61613.0,0.06964001103663187,0.0,0,0,1,0
5061,CUST00102,ACC000102,ACC912085,1026.15,withdraw,atm,2026-08-24T14:50:37.969239+00:00,Debit via atm,ZW,7100.236999999999,14794.99,10,0.14452334478412485,0.0693579380587618,3,24340.22,0.042158616479226564,0.0,0,0,0,0
5062,CUST00102,ACC000102,ACC154909,2907.12,withdraw,swift,2026-08-05T15:12:09.969283+00:00,Debit via swift,ZW,6548.047272727273,14794.99,11,0.4439674728843519,0.1964935427465649,11,72028.52,0.040360679353122896,0.0,2,5098.639999999999,1,0
5063,CUST00102,ACC000102,ACC506235,2873.93,transfer,ach,2026-08-20T11:05:06.969329+00:00,Wire transfer via ach,ZW,6244.636666666666,14794.99,12,0.46022373332635846,0.19425021578250473,4,25366.370000000003,0.11329685721685837,1.0,0,0,0,0
5064,CUST00102,ACC000102,ACC410009,19115.85,withdraw,swift,2026-08-27T11:21:34.969373+00:00,Cash withdrawal via swift,ZW,5985.351538461539,14794.99,13,3.1937723084705385,1.2920488624865578,2,15004.78,1.2739840237577624,0.0,0,0,0,0
5065,CUST00102,ACC000102,ACC490963,3046.47,withdraw,swift,2026-08-07T15:08:14.969413+00:00,Cash withdrawal via swift,ZW,6923.244285714286,19115.85,14,0.44003502899445773,0.15936879605144422,11,88919.66,0.034260927223518395,0.0,0,0,1,0
5066,CUST00102,ACC000102,ACC726928,4252.81,withdraw,atm,2026-08-10T08:28:24.969461+00:00,Debit via atm,ZW,6664.792666666666,19115.85,15,0.6381008701546006,0.22247558962850203,11,88919.66,0.04782755579587237,1.0,1,14794.99,0,0
5067,CUST00102,ACC000102,ACC811875,4220.15,deposit,swift,2026-08-26T10:23:14.969512+00:00,Cash deposit via swift,ZW,6514.04375,19115.85,16,0.6478541075196186,0.2207670597959285,4,43456.07,0.09711301551198716,1.0,0,0,0,0
5068,CUST00102,ACC000102,ACC811875,41841.65,deposit,wire,2026-08-22T14:01:57.969556+00:00,Funds transfer in via wire,ZW,6379.108823529412,19115.85,17,6.55916855433891,2.188845905361258,6,48702.37,0.8591296481054207,0.0,0,0,1,0
5069,CUST00102,ACC000102,ACC503115,2801.28,withdraw,ach,2026-08-23T15:07:09.969599+00:00,Funds transfer out via ach,ZW,8349.25,41841.65,18,0.3355127706081385,0.06694955863356249,6,48702.37,0.05751835074966578,0.0,0,0,1,0
5070,CUST00102,ACC000102,ACC528625,2880.99,deposit,atm,2026-08-29T16:36:55.969648+00:00,Cash deposit via atm,ZW,8057.251578947368,41841.65,19,0.35756485592775594,0.06885459822927632,2,15004.78,0.1920048144657902,1.0,0,0,0,0
5071,CUST00102,ACC000102,ACC490963,1891.68,withdraw,wire,2026-08-16T13:59:32.969694+00:00,Debit via wire,ZW,7798.438499999999,41841.65,20,0.24257163789904868,0.04521045417663978,12,108989.37,0.017356555047524362,0.0,1,4176.31,1,0
5072,CUST00102,ACC000102,ACC824692,1646.11,withdraw,wire,2026-08-05T12:19:08.969746+00:00,Funds transfer out via wire,ZW,7517.164285714286,41841.65,21,0.2189801815464228,0.03934142176515505,21,157860.45,0.010427627692686799,1.0,3,8005.76,2,0
5073,CUST00102,ACC000102,ACC778748,855.69,deposit,atm,2026-08-11T08:18:19.969804+00:00,Funds transfer in via atm,ZW,7250.298181818182,41841.65,22,0.11802135285219618,0.02045067534382607,17,146808.22,0.005828624582465478,0.0,1,4290.73,0,0
5074,CUST00102,ACC000102,ACC811875,7184.68,deposit,ach,2026-09-01T14:46:42.969928+00:00,Cash deposit via ach,ZW,6972.271739130435,41841.65,23,1.0304647134846263,0.17171120163760273,1,10113.85,0.7103803200561606,0.0,0,0,0,0
5075,CUST00102,ACC000102,ACC454803,781.82,transfer,swift,2026-08-26T15:17:51.969979+00:00,Wire transfer via swift,FR,6981.122083333333,41841.65,24,0.11199059272527406,0.01868520959378992,6,48406.45,0.016151153410340978,1.0,1,4220.15,2,0
5076,CUST00102,ACC000102,ACC761532,6854.84,deposit,wire,2026-08-18T08:44:53.970031+00:00,Credit received via wire,ZW,6733.15,41841.65,25,1.0180732643710597,0.16382814731254622,13,112779.56,0.06078087199488986,0.0,1,5712.84,1,0
5077,CUST00102,ACC000102,ACC165035,6954.57,transfer,ach,2026-08-18T16:32:00.970087+00:00,Transfer via ach,ZW,6737.830384615385,41841.65,26,1.0321675677499245,0.16621165752306613,14,119634.4,0.05813185839524418,0.0,2,12567.68,1,0
5078,CUST00102,ACC000102,ACC454803,11564.83,deposit,ach,2026-08-04T15:55:29.970145+00:00,Cash deposit via ach,ZW,6745.857777777778,41841.65,27,1.714360186794464,0.27639517084053805,27,182138.16,0.0634948217331283,1.0,0,0,1,0
5079,CUST00102,ACC000102,ACC912085,3751.62,withdraw,atm,2026-08-12T14:03:05.970208+00:00,Debit via atm,ZW,6917.963928571428,41841.65,28,0.5423011797597962,0.08966233406187375,19,149536.33,0.02508835143941275,0.0,0,0,1,0
5080,CUST00102,ACC000102,ACC215851,2811.6,deposit,swift,2026-08-22T13:04:27.970272+00:00,Cash deposit via swift,ZW,6808.779655172413,41841.65,29,0.4129374340766215,0.06719620282660936,11,104192.79000000001,0.026984592695905345,1.0,1,41841.65,1,0
5081,CUST00102,ACC000102,ACC832666,3038.39,withdraw,swift,2026-08-19T09:32:26.970333+00:00,Funds transfer out via swift,ZW,6675.540333333333,41841.65,30,0.45515266903987445,0.07261640016586343,15,122545.73,0.024793927948366705,0.0,0,0,1,0
5082,CUST00102,ACC000102,ACC329392,4191.52,deposit,ach,2026-08-10T14:16:34.970398+00:00,Funds transfer in via ach,ZW,6558.212903225806,41841.65,31,0.6391253321370988,0.10017578178680812,25,179041.43,0.023410894338813094,0.0,2,19047.8,1,0
5083,CUST00102,ACC000102,ACC506235,1953.95,withdraw,branch,2026-08-21T11:16:35.970467+00:00,Cash withdrawal via branch,ZW,6484.25375,41841.65,32,0.30133768284438284,0.046698684205809284,12,107004.39,0.018260465762199102,1.0,0,0,0,0
5084,CUST00102,ACC000102,ACC506235,2270.78,withdraw,swift,2026-08-16T09:42:21.970527+00:00,Cash withdrawal via swift,ZW,6346.971818181818,41841.65,33,0.35777376441077346,0.05427080433013517,20,140460.9,0.016166634273310224,1.0,2,6067.990000000001,2,0
5085,CUST00102,ACC000102,ACC819771,9729.44,deposit,branch,2026-08-05T12:00:17.970593+00:00,Credit received via branch,ZW,6227.083823529412,41841.65,34,1.56243922126706,0.23253002689903482,34,211720.85,0.04595409474314882,0.0,4,9651.869999999999,3,0
5086,CUST00102,ACC000102,ACC726928,4029.04,withdraw,branch,2026-08-18T09:50:24.970669+00:00,Cash withdrawal via branch,ZW,6327.151142857143,41841.65,35,0.6367857996483093,0.0962925697241863,18,134392.91,0.02997955770136981,1.0,3,19522.25,0,0
5087,CUST00102,ACC000102,ACC450905,1962.02,withdraw,atm,2026-08-31T12:22:01.970735+00:00,Funds transfer out via atm,ZW,6263.3147222222215,41841.65,36,0.3132558536518625,0.046891554228860474,2,17298.53,0.11342119821742079,1.0,0,0,0,0
5088,CUST00102,ACC000102,ACC761532,116.51,transfer,swift,2026-08-22T09:11:21.970791+00:00,Transfer via swift,ZW,6147.0635135135135,41841.65,37,0.018953765443267025,0.002784546020532173,14,110920.36,0.0010503932731556226,0.0,2,44653.25,1,0
5089,CUST00102,ACC000102,ACC944064,2291.95,withdraw,swift,2026-08-24T10:04:09.970858+00:00,Funds transfer out via swift,FR,5988.364736842105,41841.65,38,0.38273386821268224,0.05477675952071679,11,64313.159999999996,0.03563734078686229,0.0,1,1026.15,0,0
5090,CUST00102,ACC000102,ACC761532,4179.51,withdraw,swift,2026-09-02T11:41:10.970971+00:00,Funds transfer out via swift,ZW,5893.584871794872,41841.65,39,0.7091626049201433,0.0998887472171867,2,17298.53,0.24161070333722,0.0,1,10113.85,0,0
5091,CUST00102,ACC000102,ACC676814,5787.9,withdraw,swift,2026-08-23T14:47:47.971084+00:00,Funds transfer out via swift,ZW,5850.733,41841.65,40,0.989260661869205,0.13832867489690295,13,70784.62,0.08176776254502743,1.0,1,2801.28,1,0
5092,CUST00102,ACC000102,ACC154909,3123.98,transfer,ach,2026-08-30T13:38:17.971217+00:00,Transfer via ach,ZW,5849.200487804878,41841.65,41,0.5340866681717017,0.07466196959249934,6,31211.98,0.10008913244209436,0.0,1,4890.93,0,0
5093,CUST00102,ACC000102,ACC241699,6502.03,deposit,ach,2026-08-05T17:32:55.971340+00:00,Funds transfer in via ach,ZW,5784.314285714286,41841.65,42,1.1240796538421642,0.15539611846091153,41,231376.37,0.028101529987699263,1.0,5,19381.31,3,0
5094,CUST00102,ACC000102,ACC346470,12608.12,deposit,wire,2026-08-12T12:51:08.971513+00:00,Credit received via wire,ZW,5801.00534883721,41841.65,43,2.173437058203584,0.3013294169804489,31,184853.58,0.06820598226985922,0.0,1,3751.62,0,0
5095,CUST00102,ACC000102,ACC548334,7042.98,withdraw,branch,2026-08-18T14:54:06.971644+00:00,Cash withdrawal via branch,FR,5955.712500000001,41841.65,44,1.1825587618609863,0.16832462390942995,25,155883.82,0.0451809559196073,0.0,4,23551.29,0,0
5096,CUST00102,ACC000102,ACC761532,47387.01,withdraw,ach,2026-08-12T11:31:08.971738+00:00,Debit via ach,ZW,5979.874000000001,41841.65,45,7.9244161331827385,1.132532058367679,33,204504.68,0.23171601745251016,0.0,2,16359.740000000002,1,0
5097,CUST00102,ACC000102,ACC222885,5385.02,withdraw,branch,2026-08-04T11:47:55.971822+00:00,Debit via branch,ZW,6880.029130434783,47387.01,46,0.7827030813254267,0.11363915976129324,46,316481.34,0.01701528437663971,0.0,1,11564.83,4,0
5098,CUST00102,ACC000102,ACC730279,31313.79,transfer,wire,2026-08-28T08:32:30.971933+00:00,Transfer via wire,ZW,6848.220425531915,47387.01,47,4.572544114271526,0.6608095762952758,8,53451.81,0.5858321729423195,0.0,0,0,0,0
5099,CUST00102,ACC000102,ACC894965,32331.57,deposit,wire,2026-08-15T09:40:41.972002+00:00,Credit received via wire,ZW,7357.919791666667,47387.01,48,4.39411829911732,0.682287614263909,30,202579.36000000002,0.15959952682247588,0.0,0,0,1,0
5100,CUST00102,ACC000102,ACC927564,3960.32,deposit,atm,2026-08-13T16:40:07.972101+00:00,Credit received via atm,ZW,7867.58612244898,47387.01,49,0.5033716744072009,0.083573958348501,32,247499.57,0.01600132072956733,1.0,0,0,1,0
5101,CUST00103,ACC000103,ACC188834,5359.95,withdraw,atm,2026-08-27T13:32:45.972214+00:00,Debit via atm,NG,6021.668911765621,12043.337823531241,0,0.8901103794543235,0.44505518972716174,0,0,1.0,1.0,0,0,0,0
5102,CUST00103,ACC000103,ACC235215,17576.36,deposit,branch,2026-08-19T17:03:11.972246+00:00,Credit received via branch,ZW,5359.95,5359.95,1,3.2792022313640987,3.2792022313640987,1,5359.95,3.2792022313640987,1.0,0,0,1,0
5103,CUST00103,ACC000103,ACC910025,17300.5,withdraw,swift,2026-08-11T14:17:32.972277+00:00,Cash withdrawal via swift,ZW,11468.155,17576.36,2,1.5085687279252853,0.9843050551991425,2,22936.31,0.7542843639626426,1.0,0,0,1,0
5104,CUST00103,ACC000103,ACC711157,4733.01,transfer,swift,2026-08-05T13:16:09.972311+00:00,Transfer via swift,ZW,13412.269999999999,17576.36,3,0.35288657326463013,0.2692827183785494,3,40236.81,0.1176288577548767,1.0,0,0,1,0
5105,CUST00103,ACC000103,ACC805827,10287.33,transfer,ach,2026-08-17T17:35:49.972349+00:00,Transfer via ach,ZW,11242.455,17576.36,4,0.91504302218688,0.5852935420075601,2,22936.31,0.4485172200759407,1.0,0,0,0,0
5106,CUST00103,ACC000103,ACC918126,21883.47,withdraw,wire,2026-08-22T13:48:32.972387+00:00,Funds transfer out via wire,ZW,11051.43,17576.36,5,1.9801482704048254,1.2450513075517342,1,5359.95,4.082775025886436,1.0,0,0,0,0
5107,CUST00103,ACC000103,ACC795847,3755.18,withdraw,wire,2026-08-24T11:26:29.972420+00:00,Cash withdrawal via wire,ZW,12856.769999999999,21883.47,6,0.29207802581830433,0.17159892832352455,1,5359.95,0.7005998190281626,0.0,0,0,0,0
5108,CUST00103,ACC000103,ACC188834,6185.06,deposit,atm,2026-08-20T08:32:42.972453+00:00,Funds transfer in via atm,ZW,11556.542857142858,21883.47,7,0.5351998496831727,0.2826361632775789,4,48574.96,0.12733021293275384,1.0,0,0,1,0
5109,CUST00103,ACC000103,ACC510997,6206.65,withdraw,swift,2026-08-25T12:42:27.972491+00:00,Debit via swift,ZW,10885.1075,21883.47,8,0.5701964817527065,0.28362275269872644,1,5359.95,1.157967891491525,1.0,0,0,1,0
5110,CUST00103,ACC000103,ACC795847,4208.72,transfer,ach,2026-08-19T08:24:07.972528+00:00,Wire transfer via ach,ZW,10365.278888888888,21883.47,9,0.4060402083837376,0.1923241606564224,6,60966.67,0.06903312908512144,1.0,1,17576.36,1,0
5111,CUST00103,ACC000103,ACC897396,20784.15,deposit,wire,2026-08-21T08:24:58.972570+00:00,Funds transfer in via wire,ZW,9749.623,21883.47,10,2.1317901215257247,0.9497648224893036,5,43390.31,0.4790044136582569,0.0,0,0,1,0
5112,CUST00103,ACC000103,ACC466813,1062.95,withdraw,swift,2026-08-25T11:27:01.972609+00:00,Debit via swift,ZW,10752.761818181818,21883.47,11,0.09885367294220733,0.04857319245987953,2,11566.599999999999,0.09189822419725764,1.0,1,6206.65,0,0
5113,CUST00103,ACC000103,ACC794299,7188.58,deposit,ach,2026-08-17T09:31:18.972649+00:00,Funds transfer in via ach,ZW,9945.2775,21883.47,12,0.7228134157141417,0.328493607275263,10,97309.82,0.07387311989684082,0.0,1,10287.33,1,0
5114,CUST00103,ACC000103,ACC185461,46009.42,withdraw,wire,2026-08-12T08:40:02.972694+00:00,Funds transfer out via wire,ZW,9733.223846153847,21883.47,13,4.727048378547355,2.102473693614404,12,121798.90000000001,0.3777490601310849,0.0,0,0,1,0
5115,CUST00103,ACC000103,ACC106802,5801.26,transfer,wire,2026-08-21T15:51:16.972738+00:00,Wire transfer via wire,CA,12324.380714285713,46009.42,14,0.47071411817678704,0.12608852708858317,6,59052.35,0.09823927413557632,1.0,1,20784.15,0,0
5116,CUST00103,ACC000103,ACC912743,7829.04,withdraw,wire,2026-08-09T08:07:44.972786+00:00,Cash withdrawal via wire,ZW,11889.506,46009.42,15,0.6584832035914697,0.17016167558730366,14,173609.58,0.04509566810771618,0.0,0,0,1,0
5117,CUST00103,ACC000103,ACC711046,4093.77,withdraw,ach,2026-08-11T10:43:31.972837+00:00,Debit via ach,ZW,11635.726875,46009.42,16,0.3518276119728876,0.08897677910306194,14,173609.58,0.02358032315958601,1.0,1,17300.5,0,0
5118,CUST00103,ACC000103,ACC447799,10432.5,transfer,swift,2026-09-03T10:25:57.972889+00:00,Payment via swift,ZW,11192.082352941175,46009.42,17,0.9321321690648957,0.22674704440960133,0,0,10432.5,0.0,0,0,0,0
5119,CUST00103,ACC000103,ACC235215,2853.88,withdraw,swift,2026-08-28T09:02:28.972933+00:00,Funds transfer out via swift,ZW,11149.883333333333,46009.42,18,0.2559560413935572,0.062028167275310145,2,15792.45,0.18071166918369222,1.0,0,0,1,0
5120,CUST00103,ACC000103,ACC539890,21730.09,deposit,branch,2026-08-25T14:09:02.972977+00:00,Credit received via branch,ZW,10713.25157894737,46009.42,19,2.0283375070461185,0.47229654275146266,5,25915.93,0.8384838977416593,0.0,2,7269.599999999999,1,0
5121,CUST00103,ACC000103,ACC843266,12207.27,withdraw,ach,2026-08-27T12:02:05.973022+00:00,Debit via ach,NL,11264.093499999999,46009.42,20,1.0837330141124983,0.26532110163527384,3,18646.33,0.6546741369481286,1.0,1,5359.95,0,0
5122,CUST00103,ACC000103,ACC843266,292.54,withdraw,swift,2026-08-12T10:29:05.973068+00:00,Cash withdrawal via swift,ZW,11309.006666666668,46009.42,21,0.02586787757958111,0.006358263155675513,19,224927.09,0.0013005992297326215,1.0,1,46009.42,1,0
5123,CUST00103,ACC000103,ACC320122,7592.49,withdraw,swift,2026-08-17T16:48:08.973126+00:00,Funds transfer out via swift,ZW,10808.25818181818,46009.42,22,0.7024711912204507,0.1650203371396553,16,157523.4,0.048199124701472924,1.0,2,17475.91,1,0
5124,CUST00103,ACC000103,ACC843266,7739.4,withdraw,ach,2026-08-11T09:34:51.973182+00:00,Funds transfer out via ach,ZW,10668.442173913045,46009.42,23,0.7254479964211391,0.16821337891240531,21,232812.12,0.033243114662587156,1.0,2,21394.27,1,0
5125,CUST00103,ACC000103,ACC376955,3147.32,deposit,ach,2026-08-25T13:29:07.973241+00:00,Credit received via ach,ZW,10546.39875,46009.42,24,0.2984260385565262,0.06840599164258103,7,59853.29,0.05258390975667336,1.0,3,28999.69,1,0
5126,CUST00103,ACC000103,ACC564752,7555.0,deposit,branch,2026-08-31T17:34:01.973296+00:00,Credit received via branch,ZW,10250.4356,46009.42,25,0.7370418482508196,0.16420550400331063,1,10432.5,0.7241792475437335,0.0,0,0,0,0
